"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/09/2022","AQS","420031376","1","14.5","ppb","13","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/10/2022","AQS","420031376","1","8","ppb","8","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/11/2022","AQS","420031376","1","12.8","ppb","11","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/12/2022","AQS","420031376","1","15.3","ppb","14","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/13/2022","AQS","420031376","1","15.7","ppb","14","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/14/2022","AQS","420031376","1","14.3","ppb","13","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/15/2022","AQS","420031376","1","14.6","ppb","13","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/16/2022","AQS","420031376","1","17.1","ppb","16","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/17/2022","AQS","420031376","1","9.4","ppb","8","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/18/2022","AQS","420031376","1","7.4","ppb","7","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/19/2022","AQS","420031376","1","10.1","ppb","9","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/20/2022","AQS","420031376","1","20.6","ppb","19","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/21/2022","AQS","420031376","1","23.3","ppb","22","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/22/2022","AQS","420031376","1","10.5","ppb","9","Parkway East Near-Road","22","92.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/23/2022","AQS","420031376","1","12.2","ppb","11","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/24/2022","AQS","420031376","1","5.3","ppb","5","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/25/2022","AQS","420031376","1","16.1","ppb","15","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/26/2022","AQS","420031376","1","10.6","ppb","9","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/27/2022","AQS","420031376","1","24.4","ppb","23","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/28/2022","AQS","420031376","1","22.6","ppb","21","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/29/2022","AQS","420031376","1","33.9","ppb","31","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/30/2022","AQS","420031376","1","32.4","ppb","30","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"12/31/2022","AQS","420031376","1","23.4","ppb","22","Parkway East Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","256","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"01/01/2022","AQS","420070014","1","28.7","ppb","26","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/02/2022","AQS","420070014","1","8","ppb","8","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/03/2022","AQS","420070014","1","17.5","ppb","16","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/04/2022","AQS","420070014","1","26.4","ppb","25","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/06/2022","AQS","420070014","1","9.4","ppb","8","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/07/2022","AQS","420070014","1","7.8","ppb","7","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/08/2022","AQS","420070014","1","40.1","ppb","38","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/09/2022","AQS","420070014","1","39","ppb","37","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/10/2022","AQS","420070014","1","4.6","ppb","4","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/11/2022","AQS","420070014","1","13.5","ppb","12","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/12/2022","AQS","420070014","1","30","ppb","28","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/13/2022","AQS","420070014","1","31.8","ppb","29","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/14/2022","AQS","420070014","1","17.6","ppb","16","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/15/2022","AQS","420070014","1","14","ppb","13","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/16/2022","AQS","420070014","1","10.8","ppb","9","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/17/2022","AQS","420070014","1","9.7","ppb","8","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/18/2022","AQS","420070014","1","12.5","ppb","11","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/19/2022","AQS","420070014","1","30.6","ppb","28","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/20/2022","AQS","420070014","1","8.9","ppb","8","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/21/2022","AQS","420070014","1","30.5","ppb","28","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/22/2022","AQS","420070014","1","32.6","ppb","30","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/23/2022","AQS","420070014","1","13.6","ppb","12","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/24/2022","AQS","420070014","1","38","ppb","36","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/25/2022","AQS","420070014","1","34.3","ppb","32","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/26/2022","AQS","420070014","1","40.2","ppb","38","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/27/2022","AQS","420070014","1","40.3","ppb","38","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/28/2022","AQS","420070014","1","17.7","ppb","16","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/29/2022","AQS","420070014","1","28.2","ppb","26","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/30/2022","AQS","420070014","1","42.5","ppb","40","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"01/31/2022","AQS","420070014","1","37.3","ppb","35","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/01/2022","AQS","420070014","1","44.5","ppb","42","Beaver Falls","18","75.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/02/2022","AQS","420070014","1","47.1","ppb","44","Beaver Falls","19","79.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/03/2022","AQS","420070014","1","36.4","ppb","34","Beaver Falls","22","92.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/04/2022","AQS","420070014","1","12.5","ppb","11","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/05/2022","AQS","420070014","1","23.9","ppb","22","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/06/2022","AQS","420070014","1","30","ppb","28","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/07/2022","AQS","420070014","1","39.5","ppb","37","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/08/2022","AQS","420070014","1","37.5","ppb","35","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/09/2022","AQS","420070014","1","38.3","ppb","36","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/10/2022","AQS","420070014","1","34.1","ppb","32","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/11/2022","AQS","420070014","1","35.6","ppb","33","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/12/2022","AQS","420070014","1","11.5","ppb","10","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/13/2022","AQS","420070014","1","6.7","ppb","6","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/14/2022","AQS","420070014","1","19.9","ppb","18","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/15/2022","AQS","420070014","1","33.4","ppb","31","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/16/2022","AQS","420070014","1","39.6","ppb","37","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/17/2022","AQS","420070014","1","40.3","ppb","38","Beaver Falls","21","88.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/19/2022","AQS","420070014","1","18.9","ppb","17","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/20/2022","AQS","420070014","1","31","ppb","29","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/21/2022","AQS","420070014","1","36.8","ppb","34","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/22/2022","AQS","420070014","1","40.1","ppb","38","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/23/2022","AQS","420070014","1","7.9","ppb","7","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/24/2022","AQS","420070014","1","6.1","ppb","6","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/25/2022","AQS","420070014","1","14.5","ppb","13","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/26/2022","AQS","420070014","1","8.6","ppb","8","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/27/2022","AQS","420070014","1","17.8","ppb","16","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"02/28/2022","AQS","420070014","1","23.9","ppb","22","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"03/01/2022","AQS","420070014","1","36.7","ppb","34","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
"03/02/2022","AQS","420070014","1","24.4","ppb","23","Beaver Falls","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38300","Pittsburgh, PA","42","Pennsylvania","007","Beaver","40.7477958611323","-80.3164417143694"
